Student_ID,Session_ID,Quiz_1_Marks,Quiz_2_Marks,Quiz_3_Marks,Quiz_4_Marks,Quiz_5_Marks,speach,Time_Spent_on_speach,Cumulative_Average_Quiz_Score,Recent_Quiz_Trend,Score
78,79,100,60,80,0,80,The Impact of Globalization on Local Cultures,2 min,64.0,Improving,55
28,244,100,40,60,100,0,The Importance of Exercise,1 min,60.0,Declining,70
48,46,100,80,20,60,80,The Role of Renewable Energy in Combating Climate Change,2 min,68.0,Improving,72
85,204,80,20,40,20,40,The Challenges and Benefits of Urbanization,5 min,40.0,Improving,46
1,407,60,40,20,0,100,The Challenges and Benefits of Urbanization,3 min,44.0,Improving,45
53,138,60,100,60,80,60,The Impact of Globalization on Local Cultures,5 min,72.0,Declining,66
18,169,100,40,0,20,80,The Impact of Technology on Education,2 min,48.0,Improving,39
93,273,40,60,20,80,20,The Challenges and Benefits of Urbanization,5 min,44.0,Declining,41
48,76,80,0,0,60,80,The Impact of Technology on Education,3 min,44.0,Improving,35
79,373,20,40,60,20,80,The Role of Renewable Energy in Combating Climate Change,5 min,44.0,Improving,52
64,87,20,100,60,0,60,The Importance of Exercise,4 min,48.0,Improving,48
45,109,100,40,20,20,0,The Impact of Globalization on Local Cultures,2 min,36.0,Declining,37
35,381,20,100,40,60,20,The Importance of Exercise,2 min,48.0,Declining,41
26,140,60,0,40,20,80,The Role of Renewable Energy in Combating Climate Change,5 min,40.0,Improving,35
8,147,40,20,60,100,80,The Importance of Exercise,4 min,60.0,Declining,54
55,298,40,100,80,60,60,The Impact of Technology on Education,1 min,68.0,Stable,65
63,58,20,60,40,20,20,The Impact of Globalization on Local Cultures,2 min,32.0,Stable,24
72,150,40,0,0,100,80,The Impact of Globalization on Local Cultures,2 min,44.0,Declining,47
77,256,100,20,40,60,40,The Role of Renewable Energy in Combating Climate Change,5 min,52.0,Declining,59
19,280,60,80,80,60,20,The Importance of Exercise,3 min,60.0,Declining,63
73,192,0,80,60,0,60,The Impact of Technology on Education,5 min,40.0,Improving,33
7,12,0,80,80,80,60,The Impact of Technology on Education,3 min,60.0,Declining,54
91,375,80,20,20,20,20,The Impact of Globalization on Local Cultures,2 min,32.0,Stable,35
30,271,0,60,60,0,80,The Challenges and Benefits of Urbanization,4 min,40.0,Improving,35
72,37,40,0,100,100,100,The Challenges and Benefits of Urbanization,4 min,68.0,Stable,74
34,309,60,20,40,100,0,The Importance of Exercise,5 min,44.0,Declining,36
39,298,80,60,40,20,60,The Role of Renewable Energy in Combating Climate Change,3 min,52.0,Improving,46
2,245,20,0,40,40,0,The Impact of Globalization on Local Cultures,2 min,20.0,Declining,30
26,427,100,100,40,0,80,The Impact of Globalization on Local Cultures,5 min,64.0,Improving,65
50,398,0,100,40,80,60,The Challenges and Benefits of Urbanization,5 min,56.0,Declining,48
50,441,100,60,60,20,20,The Role of Renewable Energy in Combating Climate Change,2 min,52.0,Stable,45
58,300,100,100,40,20,20,The Challenges and Benefits of Urbanization,2 min,56.0,Stable,56
6,220,100,60,0,80,40,The Impact of Globalization on Local Cultures,2 min,56.0,Declining,57
9,37,100,80,20,60,60,The Impact of Globalization on Local Cultures,1 min,64.0,Stable,56
4,335,60,40,20,0,0,The Importance of Exercise,4 min,24.0,Stable,28
10,357,60,100,0,20,40,The Challenges and Benefits of Urbanization,2 min,44.0,Improving,41
31,179,100,0,80,20,80,The Impact of Technology on Education,1 min,56.0,Improving,53
76,173,20,100,0,80,60,The Challenges and Benefits of Urbanization,3 min,52.0,Declining,51
59,491,100,80,100,20,60,The Importance of Exercise,5 min,72.0,Improving,65
67,167,40,0,100,20,20,The Impact of Technology on Education,3 min,36.0,Stable,44
57,478,0,60,40,60,0,The Challenges and Benefits of Urbanization,5 min,32.0,Declining,42
52,62,60,20,0,80,0,The Challenges and Benefits of Urbanization,1 min,32.0,Declining,31
96,64,100,80,20,60,100,The Importance of Exercise,4 min,72.0,Improving,68
57,342,0,100,0,0,0,The Challenges and Benefits of Urbanization,2 min,20.0,Stable,20
89,177,100,60,60,80,40,The Impact of Globalization on Local Cultures,5 min,68.0,Declining,64
83,189,80,20,100,80,40,The Impact of Technology on Education,4 min,64.0,Declining,60
17,151,80,60,0,60,40,The Challenges and Benefits of Urbanization,2 min,48.0,Declining,50
24,9,40,80,20,20,100,The Challenges and Benefits of Urbanization,5 min,52.0,Improving,45
32,132,80,100,0,80,20,The Role of Renewable Energy in Combating Climate Change,1 min,56.0,Declining,57
19,213,20,20,60,40,80,The Impact of Technology on Education,3 min,44.0,Improving,51
15,221,100,40,100,60,80,The Impact of Globalization on Local Cultures,2 min,76.0,Improving,80
63,420,20,60,100,40,40,The Role of Renewable Energy in Combating Climate Change,2 min,52.0,Stable,57
65,474,60,40,40,40,100,The Role of Renewable Energy in Combating Climate Change,1 min,56.0,Improving,63
85,367,20,20,0,40,60,The Importance of Exercise,1 min,28.0,Improving,20
37,264,100,60,40,60,60,The Importance of Exercise,1 min,64.0,Stable,72
14,257,80,100,100,40,20,The Importance of Exercise,4 min,68.0,Declining,67
91,469,60,40,60,40,60,The Impact of Globalization on Local Cultures,1 min,52.0,Improving,44
13,32,40,80,0,40,20,The Impact of Technology on Education,2 min,36.0,Declining,31
94,62,0,40,0,20,60,The Impact of Technology on Education,3 min,24.0,Improving,22
36,26,40,0,100,100,40,The Challenges and Benefits of Urbanization,3 min,56.0,Declining,57
34,471,0,60,100,40,80,The Impact of Globalization on Local Cultures,5 min,56.0,Improving,51
41,57,20,20,40,80,100,The Challenges and Benefits of Urbanization,1 min,52.0,Improving,45
93,158,60,80,60,20,100,The Impact of Technology on Education,2 min,64.0,Improving,67
34,254,20,20,40,60,0,The Role of Renewable Energy in Combating Climate Change,4 min,28.0,Declining,21
3,374,100,80,60,80,0,The Impact of Technology on Education,2 min,64.0,Declining,58
99,402,20,0,40,60,0,The Challenges and Benefits of Urbanization,3 min,24.0,Declining,20
86,491,0,80,80,0,80,The Role of Renewable Energy in Combating Climate Change,2 min,48.0,Improving,51
27,370,40,60,80,20,100,The Challenges and Benefits of Urbanization,3 min,60.0,Improving,60
22,60,20,60,100,40,40,The Importance of Exercise,4 min,52.0,Stable,57
64,199,40,60,100,100,20,The Impact of Technology on Education,5 min,64.0,Declining,60
87,186,0,0,20,80,40,The Challenges and Benefits of Urbanization,3 min,28.0,Declining,20
75,166,0,60,100,60,100,The Challenges and Benefits of Urbanization,3 min,64.0,Improving,59
60,36,60,100,80,60,100,The Impact of Technology on Education,3 min,80.0,Improving,90
99,115,20,80,100,20,40,The Importance of Exercise,4 min,52.0,Improving,53
86,183,20,40,40,0,40,The Impact of Globalization on Local Cultures,5 min,28.0,Improving,24
87,368,0,100,40,40,60,The Challenges and Benefits of Urbanization,1 min,48.0,Improving,46
87,407,100,20,0,60,0,The Impact of Technology on Education,2 min,36.0,Declining,35
25,289,60,60,40,60,0,The Importance of Exercise,1 min,44.0,Declining,35
86,334,40,100,100,0,100,The Importance of Exercise,5 min,68.0,Improving,78
55,455,40,60,60,40,60,The Role of Renewable Energy in Combating Climate Change,2 min,52.0,Improving,59
98,126,60,0,80,20,80,The Impact of Technology on Education,3 min,48.0,Improving,38
79,242,40,0,0,80,20,The Impact of Technology on Education,4 min,28.0,Declining,37
34,2,40,80,40,60,100,The Impact of Globalization on Local Cultures,3 min,64.0,Improving,65
98,217,20,0,60,100,20,The Impact of Technology on Education,3 min,40.0,Declining,30
25,266,80,0,20,40,80,The Challenges and Benefits of Urbanization,2 min,44.0,Improving,50
72,452,0,60,60,100,100,The Challenges and Benefits of Urbanization,5 min,64.0,Stable,61
24,471,20,100,80,0,80,The Role of Renewable Energy in Combating Climate Change,5 min,56.0,Improving,56
2,193,0,100,60,40,100,The Impact of Globalization on Local Cultures,2 min,60.0,Improving,59
74,456,60,40,60,0,0,The Role of Renewable Energy in Combating Climate Change,5 min,32.0,Stable,26
24,185,40,100,80,40,20,The Impact of Technology on Education,1 min,56.0,Declining,55
31,105,40,20,100,40,100,The Impact of Globalization on Local Cultures,1 min,60.0,Improving,69
70,226,20,0,20,0,20,The Importance of Exercise,2 min,12.0,Improving,20
6,493,80,60,20,0,60,The Role of Renewable Energy in Combating Climate Change,2 min,44.0,Improving,34
35,248,0,100,100,60,80,The Challenges and Benefits of Urbanization,5 min,68.0,Improving,65
16,141,60,0,100,20,20,The Impact of Globalization on Local Cultures,4 min,40.0,Stable,35
82,246,40,20,60,40,100,The Role of Renewable Energy in Combating Climate Change,1 min,52.0,Improving,61
85,273,20,40,60,100,80,The Importance of Exercise,5 min,60.0,Declining,52
87,267,20,100,20,60,100,The Importance of Exercise,3 min,60.0,Improving,56
94,133,80,60,100,40,60,The Role of Renewable Energy in Combating Climate Change,2 min,68.0,Improving,69
21,482,0,60,80,60,20,The Challenges and Benefits of Urbanization,1 min,44.0,Declining,39
77,1,0,100,100,60,80,The Role of Renewable Energy in Combating Climate Change,2 min,68.0,Improving,65
69,336,40,80,100,40,60,The Impact of Globalization on Local Cultures,2 min,64.0,Improving,73
96,412,60,100,80,20,60,The Impact of Technology on Education,4 min,64.0,Improving,68
1,283,40,20,60,100,0,The Impact of Globalization on Local Cultures,1 min,44.0,Declining,49
58,241,20,100,60,80,80,The Challenges and Benefits of Urbanization,2 min,68.0,Stable,74
50,114,80,60,100,60,40,The Importance of Exercise,3 min,68.0,Declining,60
46,335,20,60,60,100,80,The Role of Renewable Energy in Combating Climate Change,1 min,64.0,Declining,65
67,179,40,60,40,0,60,The Role of Renewable Energy in Combating Climate Change,3 min,40.0,Improving,46
63,371,40,0,20,40,40,The Importance of Exercise,3 min,28.0,Stable,30
21,95,100,80,40,60,0,The Challenges and Benefits of Urbanization,1 min,56.0,Declining,47
14,118,60,20,80,40,40,The Impact of Globalization on Local Cultures,4 min,48.0,Stable,43
77,414,60,60,100,20,100,The Challenges and Benefits of Urbanization,5 min,68.0,Improving,59
51,310,60,0,80,40,80,The Role of Renewable Energy in Combating Climate Change,1 min,52.0,Improving,44
47,148,60,40,20,0,40,The Impact of Globalization on Local Cultures,2 min,32.0,Improving,38
44,144,20,60,0,80,20,The Importance of Exercise,1 min,36.0,Declining,26
26,328,20,0,20,100,60,The Challenges and Benefits of Urbanization,5 min,40.0,Declining,35
42,116,40,80,80,60,40,The Role of Renewable Energy in Combating Climate Change,2 min,60.0,Declining,66
9,169,60,60,0,60,80,The Role of Renewable Energy in Combating Climate Change,3 min,52.0,Improving,58
66,66,80,40,80,80,60,The Importance of Exercise,1 min,68.0,Declining,69
15,484,20,60,20,80,100,The Role of Renewable Energy in Combating Climate Change,1 min,56.0,Improving,48
78,165,40,40,40,80,100,The Role of Renewable Energy in Combating Climate Change,4 min,60.0,Improving,52
70,153,100,40,0,60,0,The Importance of Exercise,1 min,40.0,Declining,43
98,480,60,80,20,80,80,The Challenges and Benefits of Urbanization,4 min,64.0,Stable,61
50,350,20,20,100,80,20,The Role of Renewable Energy in Combating Climate Change,2 min,48.0,Declining,40
52,336,20,40,20,80,60,The Challenges and Benefits of Urbanization,1 min,44.0,Declining,42
98,349,20,0,100,100,80,The Role of Renewable Energy in Combating Climate Change,2 min,60.0,Declining,65
13,48,0,40,60,40,100,The Impact of Globalization on Local Cultures,2 min,48.0,Improving,49
2,453,100,100,100,40,100,The Importance of Exercise,5 min,88.0,Improving,92
78,102,80,80,100,80,20,The Impact of Technology on Education,1 min,72.0,Declining,68
46,423,0,100,20,100,0,The Impact of Technology on Education,4 min,44.0,Declining,40
93,429,100,100,80,100,0,The Impact of Technology on Education,3 min,76.0,Declining,73
48,264,80,40,80,80,40,The Impact of Globalization on Local Cultures,2 min,64.0,Declining,60
20,204,20,20,20,100,60,The Role of Renewable Energy in Combating Climate Change,1 min,44.0,Declining,35
96,380,0,100,100,0,80,The Impact of Technology on Education,3 min,56.0,Improving,50
42,82,60,80,100,40,80,The Role of Renewable Energy in Combating Climate Change,5 min,72.0,Improving,62
1,57,40,80,80,80,0,The Impact of Globalization on Local Cultures,2 min,56.0,Declining,46
98,197,60,0,80,20,60,The Role of Renewable Energy in Combating Climate Change,2 min,44.0,Improving,52
4,305,20,0,80,100,100,The Importance of Exercise,1 min,60.0,Stable,67
77,305,20,0,40,40,80,The Importance of Exercise,3 min,36.0,Improving,37
79,304,100,40,20,80,0,The Impact of Technology on Education,5 min,48.0,Declining,51
52,189,80,60,100,20,40,The Impact of Globalization on Local Cultures,1 min,60.0,Improving,50
8,254,0,40,40,60,0,The Role of Renewable Energy in Combating Climate Change,4 min,28.0,Declining,37
76,267,100,0,60,100,80,The Impact of Globalization on Local Cultures,1 min,68.0,Declining,62
60,241,40,40,0,0,0,The Impact of Globalization on Local Cultures,5 min,16.0,Stable,22
52,143,20,80,40,80,100,The Importance of Exercise,5 min,64.0,Improving,64
2,1,100,100,40,20,20,The Impact of Globalization on Local Cultures,4 min,56.0,Stable,62
12,442,0,20,0,20,40,The Impact of Globalization on Local Cultures,2 min,16.0,Improving,20
86,257,0,40,0,80,0,The Impact of Globalization on Local Cultures,4 min,24.0,Declining,21
88,239,20,100,60,40,20,The Impact of Globalization on Local Cultures,3 min,48.0,Declining,46
41,479,20,60,100,0,20,The Role of Renewable Energy in Combating Climate Change,1 min,40.0,Improving,32
90,116,40,80,20,60,60,The Impact of Technology on Education,1 min,52.0,Stable,61
78,453,20,0,80,60,0,The Importance of Exercise,3 min,32.0,Declining,32
8,423,0,0,20,100,100,The Role of Renewable Energy in Combating Climate Change,5 min,44.0,Stable,41
42,483,80,60,80,40,100,The Importance of Exercise,4 min,72.0,Improving,70
53,63,80,20,100,40,80,The Role of Renewable Energy in Combating Climate Change,2 min,64.0,Improving,58
17,4,100,100,60,40,100,The Challenges and Benefits of Urbanization,4 min,80.0,Improving,84
93,336,0,0,0,60,60,The Role of Renewable Energy in Combating Climate Change,4 min,24.0,Stable,20
28,187,20,80,20,20,80,The Role of Renewable Energy in Combating Climate Change,3 min,44.0,Improving,34
88,407,0,40,40,60,60,The Role of Renewable Energy in Combating Climate Change,5 min,40.0,Stable,36
50,456,40,100,80,40,60,The Impact of Globalization on Local Cultures,1 min,64.0,Improving,67
51,326,60,60,0,100,40,The Role of Renewable Energy in Combating Climate Change,1 min,52.0,Declining,62
75,70,100,80,40,60,40,The Impact of Globalization on Local Cultures,2 min,64.0,Declining,71
73,224,20,60,40,40,80,The Challenges and Benefits of Urbanization,1 min,48.0,Improving,42
24,158,40,60,0,40,100,The Impact of Technology on Education,2 min,48.0,Improving,39
99,305,80,20,80,20,100,The Importance of Exercise,4 min,60.0,Improving,59
14,295,60,40,20,0,60,The Challenges and Benefits of Urbanization,1 min,36.0,Improving,40
27,217,80,0,80,80,100,The Impact of Globalization on Local Cultures,2 min,68.0,Improving,78
32,96,40,100,100,40,100,The Role of Renewable Energy in Combating Climate Change,5 min,76.0,Improving,75
27,259,80,60,20,40,100,The Role of Renewable Energy in Combating Climate Change,5 min,60.0,Improving,67
19,444,0,100,60,80,100,The Challenges and Benefits of Urbanization,3 min,68.0,Improving,60
29,128,80,20,0,100,0,The Role of Renewable Energy in Combating Climate Change,4 min,40.0,Declining,36
41,472,60,40,60,40,60,The Importance of Exercise,3 min,52.0,Improving,52
84,84,100,20,20,20,40,The Impact of Technology on Education,2 min,40.0,Improving,37
40,476,20,80,60,40,80,The Challenges and Benefits of Urbanization,5 min,56.0,Improving,54
62,199,60,40,40,80,20,The Impact of Technology on Education,1 min,48.0,Declining,58
36,419,100,20,0,20,20,The Importance of Exercise,3 min,32.0,Stable,32
94,489,20,40,0,20,0,The Importance of Exercise,4 min,16.0,Declining,20
8,365,80,80,60,40,0,The Role of Renewable Energy in Combating Climate Change,3 min,52.0,Declining,47
88,85,60,100,60,80,20,The Impact of Globalization on Local Cultures,5 min,64.0,Declining,60
54,309,80,60,20,0,40,The Challenges and Benefits of Urbanization,2 min,40.0,Improving,43
15,477,60,20,100,40,20,The Impact of Globalization on Local Cultures,3 min,48.0,Declining,42
34,488,80,80,0,80,40,The Impact of Technology on Education,5 min,56.0,Declining,47
11,118,60,80,60,20,40,The Importance of Exercise,1 min,52.0,Improving,44
14,490,0,100,60,100,0,The Impact of Technology on Education,3 min,52.0,Declining,62
48,404,0,20,100,100,0,The Challenges and Benefits of Urbanization,2 min,44.0,Declining,53
1,492,80,40,80,80,0,The Impact of Technology on Education,2 min,56.0,Declining,50
52,272,40,60,100,100,100,The Role of Renewable Energy in Combating Climate Change,2 min,80.0,Stable,82
